Airport_ID_start,Airport_ID_end,Route_ID
SOF,MUC,SOF-MUC
SPU,MUC,SPU-MUC
SSG,ABV,SSG-ABV
STR,EWR,STR-EWR
STR,FRA,STR-FRA
STR,GRZ,STR-GRZ
STR,MUC,STR-MUC
STR,ZRH,STR-ZRH
SUF,MUC,SUF-MUC
SVG,FRA,SVG-FRA
SZG,FRA,SZG-FRA
TBS,MUC,TBS-MUC
TIA,MUC,TIA-MUC
TLL,FRA,TLL-FRA
TLS,MUC,TLS-MUC
TLV,FRA,TLV-FRA
TRN,FRA,TRN-FRA
TRN,MUC,TRN-MUC
TRS,MUC,TRS-MUC
TSR,MUC,TSR-MUC
TUN,FRA,TUN-FRA
TXL,EWR,TXL-EWR
TXL,ZAG,TXL-ZAG
VCE,FRA,VCE-FRA
VIE,LEJ,VIE-LEJ
VLC,DUS,VLC-DUS
VLC,MUC,VLC-MUC
WAW,HAM,WAW-HAM
WAW,MUC,WAW-MUC
WRO,FRA,WRO-FRA
WRO,MUC,WRO-MUC
ZAD,FRA,ZAD-FRA
ZAD,MUC,ZAD-MUC
ZAG,FRA,ZAG-FRA
ZAG,MUC,ZAG-MUC
ZAG,TXL,ZAG-TXL
ZRH,HAJ,ZRH-HAJ
ZRH,MUC,ZRH-MUC
ZRH,NBO,ZRH-NBO
ZRH,NUE,ZRH-NUE
ZRH,STR,ZRH-STR
EOI,KOI,EOI-KOI
KOI,EOI,KOI-EOI
KOI,NDY,KOI-NDY
KOI,NRL,KOI-NRL
KOI,PPW,KOI-PPW
KOI,SOY,KOI-SOY
KOI,WRY,KOI-WRY
NDY,KOI,NDY-KOI
NDY,SOY,NDY-SOY
NRL,EOI,NRL-EOI
NRL,KOI,NRL-KOI
NRL,NDY,NRL-NDY
NRL,PPW,NRL-PPW
PPW,KOI,PPW-KOI
PPW,NRL,PPW-NRL
PPW,WRY,PPW-WRY
SOY,KOI,SOY-KOI
SOY,NDY,SOY-NDY
WRY,KOI,WRY-KOI
WRY,PPW,WRY-PPW
AKF,TIP,AKF-TIP
BEN,HBE,BEN-HBE
BEN,SFA,BEN-SFA
GHT,TIP,GHT-TIP
HBE,BEN,HBE-BEN
HBE,TOB,HBE-TOB
LAQ,TIP,LAQ-TIP
LAQ,TUN,LAQ-TUN
LTD,TIP,LTD-TIP
MAD,TIP,MAD-TIP
MAN,TIP,MAN-TIP
SFA,BEN,SFA-BEN
SRX,TIP,SRX-TIP
SRX,TUN,SRX-TUN
TIP,AKF,TIP-AKF
TIP,GHT,TIP-GHT
TIP,LAQ,TIP-LAQ
TIP,LTD,TIP-LTD
TIP,MAD,TIP-MAD
TIP,MAN,TIP-MAN
TIP,SRX,TIP-SRX
TOB,HBE,TOB-HBE
TOB,TIP,TOB-TIP
TOB,TUN,TOB-TUN
TUN,LAQ,TUN-LAQ
TUN,SRX,TUN-SRX
TUN,TOB,TUN-TOB
ARN,WAW,ARN-WAW
BRU,WAW,BRU-WAW
BUD,WAW,BUD-WAW
EVN,WAW,EVN-WAW
GDN,WAW,GDN-WAW
GVA,WAW,GVA-WAW
IST,WAW,IST-WAW
JFK,WAW,JFK-WAW
KBP,WAW,KBP-WAW
KRK,VIE,KRK-VIE
KRK,WAW,KRK-WAW
KTW,WAW,KTW-WAW
LCA,WAW,LCA-WAW
LIS,WAW,LIS-WAW
LWO,WAW,LWO-WAW
MAD,WAW,MAD-WAW
MXP,WAW,MXP-WAW
NCE,WAW,NCE-WAW
ODS,WAW,ODS-WAW
ORD,WAW,ORD-WAW
OTP,WAW,OTP-WAW
POZ,WAW,POZ-WAW
PRG,WAW,PRG-WAW
RZE,WAW,RZE-WAW
SZZ,WAW,SZZ-WAW
TBS,WAW,TBS-WAW
TLL,WAW,TLL-WAW
TLV,WAW,TLV-WAW
VIE,KRK,VIE-KRK
VIE,WAW,VIE-WAW
VNO,WAW,VNO-WAW
WAW,ARN,WAW-ARN
WAW,BRU,WAW-BRU
WAW,BUD,WAW-BUD
WAW,EVN,WAW-EVN
WAW,GDN,WAW-GDN
WAW,GVA,WAW-GVA
WAW,IST,WAW-IST
WAW,JFK,WAW-JFK
WAW,KBP,WAW-KBP
WAW,KRK,WAW-KRK
WAW,KTW,WAW-KTW
WAW,LCA,WAW-LCA
WAW,LIS,WAW-LIS
WAW,LWO,WAW-LWO
WAW,MAD,WAW-MAD
WAW,MXP,WAW-MXP
WAW,NCE,WAW-NCE
WAW,ODS,WAW-ODS
WAW,ORD,WAW-ORD
WAW,OTP,WAW-OTP
WAW,POZ,WAW-POZ
WAW,PRG,WAW-PRG
WAW,RZE,WAW-RZE
WAW,SZZ,WAW-SZZ
WAW,TBS,WAW-TBS
WAW,TLL,WAW-TLL
WAW,TLV,WAW-TLV
WAW,VIE,WAW-VIE
WAW,VNO,WAW-VNO
WAW,WRO,WAW-WRO
WAW,ZRH,WAW-ZRH
WRO,WAW,WRO-WAW
ZRH,WAW,ZRH-WAW
FON,SJO,FON-SJO
GLF,SJO,GLF-SJO
MGA,SAL,MGA-SAL
PJM,GLF,PJM-GLF
SAL,MGA,SAL-MGA
SJO,LIR,SJO-LIR
SJO,PMZ,SJO-PMZ
ACE,BFS,ACE-BFS
ACE,BLK,ACE-BLK
ACE,NCL,ACE-NCL
AGP,BFS,AGP-BFS
AGP,BLK,AGP-BLK
AGP,GLA,AGP-GLA
AGP,NCL,AGP-NCL
ALC,BFS,ALC-BFS
ALC,BLK,ALC-BLK
ALC,GLA,ALC-GLA
ALC,NCL,ALC-NCL
BCN,GLA,BCN-GLA
BCN,LBA,BCN-LBA
BFS,ACE,BFS-ACE
BFS,AGP,BFS-AGP
BFS,ALC,BFS-ALC
BFS,DBV,BFS-DBV
BFS,FAO,BFS-FAO
BFS,MJV,BFS-MJV
BFS,PMI,BFS-PMI
BFS,REU,BFS-REU
BFS,TFS,BFS-TFS
BJV,EMA,BJV-EMA
BJV,GLA,BJV-GLA
BJV,LBA,BJV-LBA
BJV,MAN,BJV-MAN
BJV,NCL,BJV-NCL
BLK,ACE,BLK-ACE
BLK,AGP,BLK-AGP
BLK,ALC,BLK-ALC
BLK,DLM,BLK-DLM
BLK,FAO,BLK-FAO
BLK,PMI,BLK-PMI
BLK,TFS,BLK-TFS
BUD,EDI,BUD-EDI
BUD,EMA,BUD-EMA
BUD,LBA,BUD-LBA
CDG,EMA,CDG-EMA
CDG,LBA,CDG-LBA
DBV,BFS,DBV-BFS
DBV,EDI,DBV-EDI
DBV,EMA,DBV-EMA
DBV,LBA,DBV-LBA
DBV,MAN,DBV-MAN
DBV,NCL,DBV-NCL
DLM,BLK,DLM-BLK
DLM,EMA,DLM-EMA
DLM,GLA,DLM-GLA
DLM,LBA,DLM-LBA
DLM,MAN,DLM-MAN
DLM,NCL,DLM-NCL
DUS,LBA,DUS-LBA
EDI,BUD,EDI-BUD
EDI,DBV,EDI-DBV
EDI,MAH,EDI-MAH
EDI,MJV,EDI-MJV
EDI,PRG,EDI-PRG
EDI,VCE,EDI-VCE
EMA,BJV,EMA-BJV
EMA,BUD,EMA-BUD
EMA,CDG,EMA-CDG
EMA,DBV,EMA-DBV
EMA,DLM,EMA-DLM
EMA,FNC,EMA-FNC
EMA,HER,EMA-HER
EMA,PFO,EMA-PFO
EMA,PRG,EMA-PRG
FAO,BFS,FAO-BFS
FAO,BLK,FAO-BLK
FAO,GLA,FAO-GLA
FAO,NCL,FAO-NCL
FCO,GLA,FCO-GLA
FCO,LBA,FCO-LBA
FCO,MAN,FCO-MAN
FCO,NCL,FCO-NCL
FNC,EMA,FNC-EMA
FNC,LBA,FNC-LBA
FNC,MAN,FNC-MAN
FUE,GLA,FUE-GLA
GLA,AGP,GLA-AGP
GLA,ALC,GLA-ALC
GLA,BCN,GLA-BCN
GLA,BJV,GLA-BJV
GLA,DLM,GLA-DLM
GLA,FAO,GLA-FAO
GLA,FCO,GLA-FCO
GLA,FUE,GLA-FUE
GLA,HER,GLA-HER
GLA,IBZ,GLA-IBZ
GLA,LPA,GLA-LPA
GLA,PFO,GLA-PFO
GLA,PMI,GLA-PMI
GLA,RHO,GLA-RHO
GLA,TFS,GLA-TFS
HER,EMA,HER-EMA
HER,GLA,HER-GLA
HER,LBA,HER-LBA
HER,MAN,HER-MAN
HER,NCL,HER-NCL
IBZ,GLA,IBZ-GLA
IBZ,NCL,IBZ-NCL
KGS,MAN,KGS-MAN
KRK,NCL,KRK-NCL
LBA,BCN,LBA-BCN
LBA,BJV,LBA-BJV
LBA,BUD,LBA-BUD
LBA,CDG,LBA-CDG
LBA,DBV,LBA-DBV
LBA,DLM,LBA-DLM
LBA,DUS,LBA-DUS
LBA,FCO,LBA-FCO
LBA,FNC,LBA-FNC
LBA,HER,LBA-HER
LBA,LCA,LBA-LCA
LBA,LPA,LBA-LPA
LBA,MAH,LBA-MAH
LBA,NCE,LBA-NCE
LBA,PFO,LBA-PFO
LBA,PRG,LBA-PRG
LBA,RHO,LBA-RHO
LBA,VCE,LBA-VCE
LBA,ZTH,LBA-ZTH
LCA,LBA,LCA-LBA
LCA,MAN,LCA-MAN
LPA,GLA,LPA-GLA
LPA,LBA,LPA-LBA
LPA,NCL,LPA-NCL
MAH,EDI,MAH-EDI
MAH,LBA,MAH-LBA
MAH,MAN,MAH-MAN
MAH,NCL,MAH-NCL
MAN,BJV,MAN-BJV
MAN,DBV,MAN-DBV
MAN,DLM,MAN-DLM
MAN,FCO,MAN-FCO
MAN,FNC,MAN-FNC
MAN,HER,MAN-HER
MAN,KGS,MAN-KGS
MAN,LCA,MAN-LCA
MAN,MAH,MAN-MAH
MAN,NCE,MAN-NCE
MAN,PRG,MAN-PRG
MAN,PSA,MAN-PSA
MAN,PUY,MAN-PUY
MAN,RHO,MAN-RHO
MAN,SPU,MAN-SPU
MAN,TLS,MAN-TLS
MAN,VCE,MAN-VCE
MAN,VIE,MAN-VIE
MJV,BFS,MJV-BFS
MJV,EDI,MJV-EDI
MJV,NCL,MJV-NCL
NCE,LBA,NCE-LBA
NCE,MAN,NCE-MAN
NCL,ACE,NCL-ACE
NCL,AGP,NCL-AGP
NCL,ALC,NCL-ALC
NCL,BJV,NCL-BJV
NCL,DBV,NCL-DBV
NCL,DLM,NCL-DLM
NCL,FAO,NCL-FAO
NCL,FCO,NCL-FCO
NCL,HER,NCL-HER
NCL,IBZ,NCL-IBZ
NCL,KRK,NCL-KRK
NCL,LPA,NCL-LPA
NCL,MAH,NCL-MAH
NCL,MJV,NCL-MJV
NCL,PFO,NCL-PFO
NCL,PMI,NCL-PMI
NCL,PRG,NCL-PRG
NCL,PSA,NCL-PSA
NCL,REU,NCL-REU
NCL,RHO,NCL-RHO
NCL,TFS,NCL-TFS
NCL,VCE,NCL-VCE
PFO,EMA,PFO-EMA
PFO,GLA,PFO-GLA
PFO,LBA,PFO-LBA
PFO,NCL,PFO-NCL
PMI,BFS,PMI-BFS
PMI,BLK,PMI-BLK
PMI,GLA,PMI-GLA
PMI,NCL,PMI-NCL
PRG,EDI,PRG-EDI
PRG,EMA,PRG-EMA
PRG,LBA,PRG-LBA
PRG,MAN,PRG-MAN
PRG,NCL,PRG-NCL
PSA,MAN,PSA-MAN
PSA,NCL,PSA-NCL
PUY,MAN,PUY-MAN
REU,BFS,REU-BFS
REU,NCL,REU-NCL
RHO,GLA,RHO-GLA
RHO,LBA,RHO-LBA
RHO,MAN,RHO-MAN
RHO,NCL,RHO-NCL
SPU,MAN,SPU-MAN
TFS,BFS,TFS-BFS
TFS,BLK,TFS-BLK
TFS,GLA,TFS-GLA
TFS,NCL,TFS-NCL
TLS,MAN,TLS-MAN
VCE,EDI,VCE-EDI
VCE,LBA,VCE-LBA
VCE,MAN,VCE-MAN
VCE,NCL,VCE-NCL
VIE,MAN,VIE-MAN
ZTH,LBA,ZTH-LBA
CDG,VNO,CDG-VNO
MUC,VNO,MUC-VNO
PRG,VNO,PRG-VNO
TLL,VNO,TLL-VNO
TXL,VNO,TXL-VNO
VNO,CDG,VNO-CDG
VNO,MUC,VNO-MUC
VNO,PRG,VNO-PRG
VNO,TLL,VNO-TLL
VNO,TXL,VNO-TXL
ABQ,CNM,ABQ-CNM
ABQ,LAM,ABQ-LAM
CNM,ABQ,CNM-ABQ
HGR,IAD,HGR-IAD
IAD,HGR,IAD-HGR
IAD,LNS,IAD-LNS
IAH,VCT,IAH-VCT
LAM,ABQ,LAM-ABQ
LNS,IAD,LNS-IAD
VCT,IAH,VCT-IAH
AGP,GVA,AGP-GVA
AGP,ZRH,AGP-ZRH
ARN,ZRH,ARN-ZRH
ATH,ZRH,ATH-ZRH
BCN,BSL,BCN-BSL
BCN,GVA,BCN-GVA
BHX,ZRH,BHX-ZRH
BKK,ZRH,BKK-ZRH
BOS,ZRH,BOS-ZRH
BRU,BSL,BRU-BSL
BRU,ZRH,BRU-ZRH
BSL,BCN,BSL-BCN
BSL,BRU,BSL-BRU
BSL,FCO,BSL-FCO
BSL,LCY,BSL-LCY
BSL,PRG,BSL-PRG
BSL,VIE,BSL-VIE
BUD,ZRH,BUD-ZRH
CAI,GVA,CAI-GVA
CAI,ZRH,CAI-ZRH
CPH,ZRH,CPH-ZRH
CTA,GVA,CTA-GVA
DBV,ZRH,DBV-ZRH
EWR,GVA,EWR-GVA
EWR,ZRH,EWR-ZRH
FCO,BSL,FCO-BSL
GRU,ZRH,GRU-ZRH
GVA,AGP,GVA-AGP
GVA,BCN,GVA-BCN
GVA,CAI,GVA-CAI
GVA,CTA,GVA-CTA
GVA,EWR,GVA-EWR
GVA,HER,GVA-HER
GVA,IAD,GVA-IAD
GVA,JFK,GVA-JFK
GVA,LCY,GVA-LCY
GVA,NCE,GVA-NCE
GVA,OLB,GVA-OLB
GVA,PMI,GVA-PMI
GVA,PRG,GVA-PRG
GVA,PRN,GVA-PRN
GVA,RAK,GVA-RAK
GVA,TLV,GVA-TLV
GVA,VIE,GVA-VIE
HAV,ZRH,HAV-ZRH
HER,GVA,HER-GVA
IAD,GVA,IAD-GVA
IAD,ZRH,IAD-ZRH
IST,ZRH,IST-ZRH
JFK,GVA,JFK-GVA
JNB,ZRH,JNB-ZRH
KBP,ZRH,KBP-ZRH
LAS,ZRH,LAS-ZRH
LAX,ZRH,LAX-ZRH
LCY,BSL,LCY-BSL
LCY,GVA,LCY-GVA
LUG,ZRH,LUG-ZRH
LUX,ZRH,LUX-ZRH
LYS,ZRH,LYS-ZRH
MAN,ZRH,MAN-ZRH
MIA,ZRH,MIA-ZRH
MXP,ZRH,MXP-ZRH
NCE,GVA,NCE-GVA
NCE,ZRH,NCE-ZRH
NRT,ZRH,NRT-ZRH
OLB,GVA,OLB-GVA
OPO,GVA,OPO-GVA
ORD,ZRH,ORD-ZRH
OSL,ZRH,OSL-ZRH
OTP,ZRH,OTP-ZRH
PEK,ZRH,PEK-ZRH
PMI,GVA,PMI-GVA
PRG,BSL,PRG-BSL
PRG,GVA,PRG-GVA
PRG,ZRH,PRG-ZRH
PRN,GVA,PRN-GVA
PUJ,ZRH,PUJ-ZRH
PVG,ZRH,PVG-ZRH
RAK,GVA,RAK-GVA
RAK,ZRH,RAK-ZRH
SFO,ZRH,SFO-ZRH
SPU,ZRH,SPU-ZRH
TLV,GVA,TLV-GVA
TLV,ZRH,TLV-ZRH
TPA,ZRH,TPA-ZRH
VCE,ZRH,VCE-ZRH
VIE,BSL,VIE-BSL
VIE,GVA,VIE-GVA
VLC,ZRH,VLC-ZRH
ZAG,ZRH,ZAG-ZRH
ZRH,AGP,ZRH-AGP
ZRH,ARN,ZRH-ARN
ZRH,ATH,ZRH-ATH
ZRH,BHX,ZRH-BHX
ZRH,BKK,ZRH-BKK
ZRH,BOS,ZRH-BOS
ZRH,BRU,ZRH-BRU
ZRH,BUD,ZRH-BUD
ZRH,CAI,ZRH-CAI
ZRH,CPH,ZRH-CPH
ZRH,DBV,ZRH-DBV
ZRH,EWR,ZRH-EWR
ZRH,GRU,ZRH-GRU
ZRH,HAV,ZRH-HAV
ZRH,IAD,ZRH-IAD
ZRH,IST,ZRH-IST
ZRH,JNB,ZRH-JNB
ZRH,KBP,ZRH-KBP
ZRH,LAS,ZRH-LAS
ZRH,LAX,ZRH-LAX
ZRH,LUG,ZRH-LUG
ZRH,LUX,ZRH-LUX
ZRH,LYS,ZRH-LYS
ZRH,MAN,ZRH-MAN
ZRH,MIA,ZRH-MIA
ZRH,MXP,ZRH-MXP
ZRH,NCE,ZRH-NCE
ZRH,NRT,ZRH-NRT
ZRH,OPO,ZRH-OPO
ZRH,ORD,ZRH-ORD
ZRH,OSL,ZRH-OSL
ZRH,OTP,ZRH-OTP
ZRH,PEK,ZRH-PEK
ZRH,PRG,ZRH-PRG
ZRH,PUJ,ZRH-PUJ
ZRH,PVG,ZRH-PVG
ZRH,RAK,ZRH-RAK
ZRH,SFO,ZRH-SFO
ZRH,SPU,ZRH-SPU
ZRH,TLV,ZRH-TLV
ZRH,TPA,ZRH-TPA
ZRH,VCE,ZRH-VCE
ZRH,VLC,ZRH-VLC
ZRH,ZAG,ZRH-ZAG
BKK,TLV,BKK-TLV
BOM,TLV,BOM-TLV
BRU,TLV,BRU-TLV
BUD,TLV,BUD-TLV
EWR,TLV,EWR-TLV
JNB,TLV,JNB-TLV
KBP,TLV,KBP-TLV
LAX,TLV,LAX-TLV
LTN,TLV,LTN-TLV
OTP,TLV,OTP-TLV
PRG,TLV,PRG-TLV
TLV,BKK,TLV-BKK
TLV,BOM,TLV-BOM
TLV,BRU,TLV-BRU
TLV,BUD,TLV-BUD
TLV,EWR,TLV-EWR
TLV,JNB,TLV-JNB
TLV,KBP,TLV-KBP
TLV,LAX,TLV-LAX
TLV,LTN,TLV-LTN
TLV,OTP,TLV-OTP
TLV,PRG,TLV-PRG
TLV,VCE,TLV-VCE
VCE,TLV,VCE-TLV
OLA,OSL,OLA-OSL
OSL,OLA,OSL-OLA
OSL,VDB,OSL-VDB
VDB,OSL,VDB-OSL
ASW,CAI,ASW-CAI
ATZ,CAI,ATZ-CAI
CAI,ASW,CAI-ASW
CAI,ATZ,CAI-ATZ
CAI,HBE,CAI-HBE
CAI,HMB,CAI-HMB
CAI,HRG,CAI-HRG
CAI,LXR,CAI-LXR
CAI,SSH,CAI-SSH
HBE,CAI,HBE-CAI
HBE,SSH,HBE-SSH
HMB,CAI,HMB-CAI
HMB,JED,HMB-JED
HRG,CAI,HRG-CAI
HRG,SSH,HRG-SSH
JED,HMB,JED-HMB
LXR,CAI,LXR-CAI
SSH,CAI,SSH-CAI
SSH,HBE,SSH-HBE
BFI,CLM,BFI-CLM
BFI,ESD,BFI-ESD
CLM,BFI,CLM-BFI
ESD,FRD,ESD-FRD
FRD,BFI,FRD-BFI
ATM,ORX,ATM-ORX
BEL,BVS,BEL-BVS
BEL,MEU,BEL-MEU
MEU,BEL,MEU-BEL
MEU,ORX,MEU-ORX
MEU,STM,MEU-STM
STM,MEU,STM-MEU
STM,ORX,STM-ORX
IEV,OZH,IEV-OZH
IEV,UDJ,IEV-UDJ
OZH,IEV,OZH-IEV
UDJ,IEV,UDJ-IEV
ANM,TMM,ANM-TMM
ANM,TNR,ANM-TNR
ANM,WMN,ANM-WMN
BKK,TNR,BKK-TNR
DIE,NOS,DIE-NOS
DIE,SVB,DIE-SVB
DIE,TNR,DIE-TNR
FTU,TLE,FTU-TLE
FTU,TNR,FTU-TNR
JNB,TNR,JNB-TNR
MJN,TNR,MJN-TNR
MOQ,TLE,MOQ-TLE
MOQ,TNR,MOQ-TNR
MRS,TNR,MRS-TNR
NOS,DIE,NOS-DIE
NOS,TNR,NOS-TNR
SMS,TMM,SMS-TMM
SMS,TNR,SMS-TNR
SVB,DIE,SVB-DIE
SVB,TNR,SVB-TNR
SVB,WMN,SVB-WMN
TLE,FTU,TLE-FTU
TLE,MOQ,TLE-MOQ
TLE,TNR,TLE-TNR
TMM,ANM,TMM-ANM
TMM,SMS,TMM-SMS
TMM,TNR,TMM-TNR
TMM,WMN,TMM-WMN
TMM,WMR,TMM-WMR
TNR,ANM,TNR-ANM
TNR,BKK,TNR-BKK
TNR,DIE,TNR-DIE
TNR,FTU,TNR-FTU
TNR,JNB,TNR-JNB
TNR,MJN,TNR-MJN
TNR,MOQ,TNR-MOQ
TNR,MRS,TNR-MRS
TNR,NOS,TNR-NOS
TNR,SMS,TNR-SMS
TNR,SVB,TNR-SVB
TNR,TLE,TNR-TLE
TNR,TMM,TNR-TMM
TNR,WMN,TNR-WMN
WMN,ANM,WMN-ANM
WMN,SVB,WMN-SVB
WMN,TMM,WMN-TMM
WMN,TNR,WMN-TNR
WMR,TMM,WMR-TMM
ACC,BEY,ACC-BEY
ATH,BEY,ATH-BEY
BEY,ACC,BEY-ACC
BEY,ATH,BEY-ATH
BEY,BGW,BEY-BGW
BEY,BRU,BEY-BRU
BEY,BSR,BEY-BSR
BEY,CAI,BEY-CAI
BEY,DMM,BEY-DMM
BEY,DOH,BEY-DOH
BEY,EBL,BEY-EBL
BEY,EVN,BEY-EVN
BEY,GVA,BEY-GVA
BEY,IST,BEY-IST
BEY,JED,BEY-JED
BEY,KAN,BEY-KAN
BEY,LOS,BEY-LOS
BEY,MED,BEY-MED
BEY,NJF,BEY-NJF
BEY,OTP,BEY-OTP
BEY,RUH,BEY-RUH
BEY,TUN,BEY-TUN
BGW,BEY,BGW-BEY
BRU,BEY,BRU-BEY
BSR,BEY,BSR-BEY
CAI,BEY,CAI-BEY
DMM,BEY,DMM-BEY
DOH,BEY,DOH-BEY
EBL,BEY,EBL-BEY
EVN,BEY,EVN-BEY
GVA,BEY,GVA-BEY
IST,BEY,IST-BEY
JED,BEY,JED-BEY
KAN,BEY,KAN-BEY
LOS,BEY,LOS-BEY
NJF,BEY,NJF-BEY
OTP,BEY,OTP-BEY
RUH,BEY,RUH-BEY
TUN,BEY,TUN-BEY
DLC,FOC,DLC-FOC
DLC,XMN,DLC-XMN
FOC,DLC,FOC-DLC
FOC,TSN,FOC-TSN
FOC,TYN,FOC-TYN
JJN,TPE,JJN-TPE
TPE,JJN,TPE-JJN
TSN,FOC,TSN-FOC
TYN,FOC,TYN-FOC
XMN,DLC,XMN-DLC
AKL,KUL,AKL-KUL
AMM,BKK,AMM-BKK
BBN,MUR,BBN-MUR
BBN,MYY,BBN-MYY
BKI,BTU,BKI-BTU
BKI,KUD,BKI-KUD
BKI,LBU,BKI-LBU
BKI,LDU,BKI-LDU
BKI,LWY,BKI-LWY
BKI,MZV,BKI-MZV
BKI,PER,BKI-PER
BKI,PPS,BKI-PPS
BKI,SBW,BKI-SBW
BKK,AMM,BKK-AMM
BKK,CAI,BKK-CAI
BKK,PEN,BKK-PEN
BKM,LWY,BKM-LWY
BNE,KUL,BNE-KUL
BTU,BKI,BTU-BKI
BTU,MYY,BTU-MYY
BTU,SBW,BTU-SBW
CAI,BKK,CAI-BKK
CMB,KHI,CMB-KHI
DOH,KUL,DOH-KUL
DOH,RUH,DOH-RUH
DRW,KUL,DRW-KUL
DWC,KUL,DWC-KUL
IST,KUL,IST-KUL
KCH,MKM,KCH-MKM
KCH,PNK,KCH-PNK
KHI,CMB,KHI-CMB
KUA,KUL,KUA-KUL
KUD,BKI,KUD-BKI
KUD,SDK,KUD-SDK
KUL,AKL,KUL-AKL
KUL,BNE,KUL-BNE
KUL,DOH,KUL-DOH
KUL,DRW,KUL-DRW
KUL,DWC,KUL-DWC
KUL,IST,KUL-IST
KUL,KUA,KUL-KUA
KUL,MCT,KUL-MCT
KUL,USM,KUL-USM
LBU,BKI,LBU-BKI
LBU,MYY,LBU-MYY
LDU,BKI,LDU-BKI
LGL,MUR,LGL-MUR
LGL,MYY,LGL-MYY
LKH,MUR,LKH-MUR
LKH,MYY,LKH-MYY
LMN,MYY,LMN-MYY
LWY,BKI,LWY-BKI
LWY,BKM,LWY-BKM
LWY,MYY,LWY-MYY
MCT,KUL,MCT-KUL
MKM,KCH,MKM-KCH
MKM,MYY,MKM-MYY
MUR,BBN,MUR-BBN
MUR,LGL,MUR-LGL
MUR,LKH,MUR-LKH
MUR,MYY,MUR-MYY
MUR,ODN,MUR-ODN
MYY,BBN,MYY-BBN
MYY,BTU,MYY-BTU
MYY,LBU,MYY-LBU
MYY,LGL,MYY-LGL
MYY,LKH,MYY-LKH
MYY,LMN,MYY-LMN
MYY,LWY,MYY-LWY
MYY,MKM,MYY-MKM
MYY,MUR,MYY-MUR
MYY,MZV,MYY-MZV
MYY,ODN,MYY-ODN
MYY,SBW,MYY-SBW
MZV,BKI,MZV-BKI
MZV,MYY,MZV-MYY
ODN,MUR,ODN-MUR
ODN,MYY,ODN-MYY
PEN,BKK,PEN-BKK
PER,BKI,PER-BKI
PNK,KCH,PNK-KCH
PPS,BKI,PPS-BKI
RUH,DOH,RUH-DOH
SBW,BKI,SBW-BKI
SBW,BTU,SBW-BTU
SBW,MYY,SBW-MYY
SDK,KUD,SDK-KUD
SDK,TWU,SDK-TWU
TRK,TWU,TRK-TWU
TWU,SDK,TWU-SDK
TWU,TRK,TWU-TRK
USM,KUL,USM-KUL
DAD,REP,DAD-REP
REP,DAD,REP-DAD
BLR,CMB,BLR-CMB
CGK,CMB,CGK-CMB
CMB,BLR,CMB-BLR
CMB,CGK,CMB-CGK
CMB,COK,CMB-COK
CMB,DAC,CMB-DAC
CMB,DMM,CMB-DMM
CMB,HRI,CMB-HRI
CMB,IXM,CMB-IXM
CMB,JED,CMB-JED
CMB,MCT,CMB-MCT
CMB,RUH,CMB-RUH
CMB,TRV,CMB-TRV
CMB,TRZ,CMB-TRZ
COK,CMB,COK-CMB
DAC,CMB,DAC-CMB
DMM,CMB,DMM-CMB
HRI,JED,HRI-JED
IXM,CMB,IXM-CMB
JED,CMB,JED-CMB
MAA,HRI,MAA-HRI
MCT,CMB,MCT-CMB
RUH,CMB,RUH-CMB
TRV,CMB,TRV-CMB
TRZ,CMB,TRZ-CMB
ISG,KIX,ISG-KIX
KIX,ISG,KIX-ISG
KIX,KOJ,KIX-KOJ
KIX,MYJ,KIX-MYJ
KIX,NGS,KIX-NGS
KIX,SDJ,KIX-SDJ
KOJ,KIX,KOJ-KIX
MYJ,KIX,MYJ-KIX
NGS,KIX,NGS-KIX
SDJ,KIX,SDJ-KIX
DUR,HLA,DUR-HLA
ELS,JNB,ELS-JNB
HLA,DUR,HLA-DUR
JNB,ELS,JNB-ELS
YFO,YTH,YFO-YTH
YFO,YWG,YFO-YWG
YGX,YTH,YGX-YTH
YGX,YWG,YGX-YWG
YQD,YTH,YQD-YTH
YRT,YTH,YRT-YTH
YSK,YWG,YSK-YWG
YTH,YFO,YTH-YFO
YTH,YGX,YTH-YGX
YTH,YQD,YTH-YQD
YTH,YWG,YTH-YWG
YUT,YRT,YUT-YRT
YUT,YZS,YUT-YZS
YWG,YGX,YWG-YGX
YWG,YSK,YWG-YSK
YWG,YTH,YWG-YTH
BKK,ULN,BKK-ULN
BYN,LTI,BYN-LTI
BYN,ULN,BYN-ULN
COQ,HLD,COQ-HLD
COQ,NZH,COQ-NZH
HLD,COQ,HLD-COQ
HVD,ULN,HVD-ULN
LTI,BYN,LTI-BYN
NZH,COQ,NZH-COQ
ULN,BKK,ULN-BKK
ULN,BYN,ULN-BYN
ULN,DLZ,ULN-DLZ
ULN,HVD,ULN-HVD
ULN,ULZ,ULN-ULZ
ULZ,ULN,ULZ-ULN
ABS,ASW,ABS-ASW
ABV,CAI,ABV-CAI
ACC,CAI,ACC-CAI
AHB,CAI,AHB-CAI
AMM,CAI,AMM-CAI
ASM,CAI,ASM-CAI
ASW,ABS,ASW-ABS
BCN,CAI,BCN-CAI
BEY,HBE,BEY-HBE
BGW,CAI,BGW-CAI
BRU,CAI,BRU-CAI
BUD,CAI,BUD-CAI
CAI,ABV,CAI-ABV
